sp_f600xsp_f600,sp_f600xsp_f857,sp_f600xsp_f1200,sp_f857xsp_f857,sp_f857xsp_f1200,sp_f1200xsp_f1200
2694.046687649157,4252.4226135535855,5221.864031052986,6782.437917566142,8393.912558513446,10471.823026981927
2694.02548173402,4252.388784602196,5221.825697349455,6782.381065290085,8393.844893352849,10471.738107738583
2694.004277162355,4252.354958041566,5221.787366648325,6782.324217377441,8393.777233823417,10471.653196018537
2693.983073934155,4252.321133871686,5221.749038949587,6782.267373828196,8393.709579925135,10471.568291821763
2693.961872049417,4252.287312092548,5221.710714253231,6782.210534642334,8393.641931657985,10471.483395148243
2693.9406715081345,4252.253492704144,5221.672392559249,6782.153699819844,8393.574289021954,10471.398505997959
2693.9194726075348,4252.219675912464,5221.634073959989,6782.096869503477,8393.50665208103,10471.313624399585
2693.898278210598,4252.185863701692,5221.595759345062,6782.040045068366,8393.439021451752,10471.228750629538
2693.877085157048,4252.152053881592,5221.5574477324635,6781.983224996558,8393.371396453529,10471.143884382658
2693.8558934468792,4252.118246452155,5221.519139122183,6781.926409288039,8393.303777086345,10471.059025658926
2693.8347054953542,4252.084443679727,5221.480834817233,6781.869600069415,8393.236164572863,10470.97417516129
2693.8135360810766,4252.05065940203,5221.44254276803,6781.812810309045,8393.168566366148,10470.889337173494
2693.7923680697822,4252.016877547316,5221.404253735384,6781.756024929413,8393.100973798119,10470.804506712167
2693.771201401477,4251.983098082886,5221.365967704822,6781.699243912689,8393.033386860876,10470.719683773801
2693.7500379073863,4251.9493253343135,5221.327692372212,6781.642477476398,8392.965823732984,10470.634900700872
2693.7288808167636,4251.915566929481,5221.289441308741,6781.585743638507,8392.89831647119,10470.550214527288
2693.7077250675457,4251.881810911202,5221.251193240729,6781.529014154726,8392.830814824556,10470.465535848889
2693.6865706597277,4251.848057279465,5221.212948168168,6781.472289025041,8392.763318793066,10470.380864665654
2693.6654381164276,4251.814339375174,5221.174740473994,6781.415622605979,8392.695884677849,10470.296259605584
2693.644309276368,4251.7806276943365,5221.136539732062,6781.358966796364,8392.628462656836,10470.21166878741
2693.6231822830177,4251.746918703358,5221.098342117035,6781.3023155198625,8392.561046325587,10470.127085492542
2693.602057020936,4251.713212332273,5221.060147597948,6781.2456687340655,8392.493635665329,10470.042509712663
2693.580933097401,4251.679508343084,5221.021956069485,6781.189026294733,8392.426230612225,10469.957941419514
2693.5598105124077,4251.6458067357835,5220.983767531635,6781.1323882018505,8392.35883116626,10469.873380613073
2693.538689265951,4251.612107510362,5220.945581984389,6781.075754455406,8392.29143732742,10469.788827293321
2693.5175693580254,4251.5784106668125,5220.907399427739,6781.019125055385,8392.224049095685,10469.70428146024
2693.4964806469493,4251.54476994526,5220.869283699902,6780.9625967725315,8392.156781500646,10469.619879966509
2693.4753967890874,4251.5111379314385,5220.83117847719,6780.906084227187,8392.08953305309,10469.535502068673
2693.4543142607117,4251.477508283213,5220.793076225743,6780.849575998964,8392.022290177812,10469.451131616079
2693.4332352711,4251.443884422828,5220.754980538362,6780.793077429168,8391.955058514879,10469.366774590466
2693.412164749202,4251.41027398539,5220.716899430665,6780.736600434366,8391.88785064738,10469.282444337223
2693.3910955563665,4251.376665912875,5220.678821293513,6780.680127755613,8391.820648351011,10469.198121527983
2693.3700276925883,4251.343060205274,5220.6407461268955,6780.623659392899,8391.753451625756,10469.113806162726
2693.348982133648,4251.309499494962,5220.602737917925,6780.567281994688,8391.686390522671,10469.029693435628
2693.3279391262336,4251.275943634183,5220.56473640867,6780.510913962397,8391.6193425701,10468.945599528477
2693.306897441079,4251.242390124508,5220.526737849232,6780.4545502180845,8391.552300146544,10468.861513002132
2693.2858570781796,4251.208838965932,5220.488742239601,6780.398190761736,8391.485263251985,10468.777433856574
2693.264818037531,4251.175290158445,5220.450749579772,6780.341835593339,8391.41823188641,10468.693362091783
2693.243780319127,4251.141743702039,5220.412759869731,6780.285484712878,8391.351206049798,10468.609297707737
2693.2227439229637,4251.108199596707,5220.374773109472,6780.22913812034,8391.284185742135,10468.52524070442
2693.201708849036,4251.07465784244,5220.336789298985,6780.172795815713,8391.217170963408,10468.441191081809
2693.180675097339,4251.04111843923,5220.298808438261,6780.11645779898,8391.150161713596,10468.357148839887
2693.159642667868,4251.00758138707,5220.260830527291,6780.060124070132,8391.083157992687,10468.27311397863
2693.138611560618,4250.97404668595,5220.222855566065,6780.00379462915,8391.016159800662,10468.189086498023
2693.1175817755834,4250.9405143358645,5220.184883554575,6779.947469476025,8390.949167137505,10468.105066398042
2693.09655331276,4250.906984336804,5220.146914492811,6779.89114861074,8390.882180003202,10468.02105367867
2693.0755261721433,4250.873456688761,5220.1089483807655,6779.834832033283,8390.815198397735,10467.937048339887
2693.0545003537272,4250.839931391727,5220.070985218427,6779.778519743641,8390.74822232109,10467.853050381671
2693.033475857508,4250.806408445695,5220.033025005789,6779.722211741799,8390.681251773249,10467.769059804003
2693.0124526834798,4250.772887850655,5219.995067742841,6779.665908027743,8390.614286754195,10467.685076606864
2692.9914327715887,4250.739373963967,5219.957120828922,6779.609618388645,8390.547343883765,10467.6011290128
2692.970425129093,4250.705883998919,5219.919210367638,6779.553377998041,8390.48047927584,10467.517309701529
2692.949450442419,4250.672432957532,5219.881329240401,6779.497184175006,8390.413650692122,10467.433519753982
2692.928477074491,4250.638984260333,5219.8434510522675,6779.440994625551,8390.3468276142,10467.349737148746
2692.9075264824432,4250.605578447833,5219.805629145629,6779.3848859457985,8390.280110825703,10467.26609449489
2692.886587547597,4250.572194512715,5219.76783587948,6779.328818445103,8390.213448102488,10467.182523076934
2692.8656499214712,4250.538812902845,5219.73004552752,6779.272755182212,8390.146790837998,10467.09895893936
2692.844713604061,4250.505433618217,5219.69225808974,6779.216696157111,8390.08013903222,10467.015402082148
2692.8237785953606,4250.47205665882,5219.654473566132,6779.160641369786,8390.013492685137,10466.931852505279
2692.8028448953664,4250.438682024648,5219.616691956686,6779.104590820225,8389.946851796733,10466.848310208732
2692.7819125040733,4250.405309715692,5219.578913261394,6779.048544508414,8389.880216366992,10466.764775192489
2692.761011245222,4250.371994725187,5219.541206310185,6778.992603838679,8389.813713314346,10466.68140630869
2692.740115714507,4250.338690209081,5219.503512472708,6778.936682433316,8389.747234527798,10466.598068244732
2692.7192214822553,4250.305387999316,5219.465821525763,6778.880765230901,8389.680761156362,10466.514737406567
2692.698330012051,4250.272090357354,5219.428135717055,6778.824855808807,8389.614296837457,10466.43141757138
2692.6774583823308,4250.238823671904,5219.3904812747105,6778.768995910842,8389.547884015536,10466.348152814404
2692.6565880500752,4250.205559291119,5219.352829721095,6778.713140212937,8389.481476605557,10466.264895279694
2692.635719015279,4250.172297214991,5219.315181056201,6778.6572887150805,8389.415074607508,10466.181644967231
2692.6148512779378,4250.13903744351,5219.277535280018,6778.601441417259,8389.348678021372,10466.098401876996
2692.5939848380463,4250.1057799766695,5219.239892392538,6778.545598319456,8389.282286847132,10466.01516600897
2692.5731196956003,4250.072524814462,5219.202252393752,6778.489759421662,8389.215901084774,10465.931937363133
2692.5522558505945,4250.039271956878,5219.164615283651,6778.433924723862,8389.14952073428,10465.848715939468
2692.531393303024,4250.006021403911,5219.126981062226,6778.378094226043,8389.083145795634,10465.765501737951
2692.510532052884,4249.972773155553,5219.089349729468,6778.322267928192,8389.016776268823,10465.682294758566
2692.4896721001705,4249.939527211796,5219.051721285368,6778.266445830293,8388.95041215383,10465.599095001295
2692.4688134448775,4249.906283572633,5219.014095729918,6778.210627932336,8388.88405345064,10465.515902466113
2692.447956087001,4249.873042238054,5218.976473063108,6778.154814234306,8388.817700159236,10465.432717153006
2692.4271000265358,4249.839803208053,5218.938853284929,6778.09900473619,8388.751352279602,10465.349539061954
2692.406245263477,4249.806566482621,5218.9012363953725,6778.043199437975,8388.685009811723,10465.266368192933
2692.3853917978204,4249.773332061751,5218.8636223944295,6777.9873983396465,8388.618672755583,10465.18320454593
2692.3645396295606,4249.740099945435,5218.826011282092,6777.9316014411925,8388.552341111166,10465.100048120921
2692.3436887586927,4249.706870133664,5218.788403058349,6777.875808742599,8388.486014878457,10465.01689891789
2692.322839185212,4249.673642626432,5218.7507977231935,6777.820020243852,8388.41969405744,10464.933756936814
2692.301990909114,4249.64041742373,5218.713195276616,6777.764235944939,8388.353378648098,10464.850622177675
2692.2811439303937,4249.60719452555,5218.675595718607,6777.708455845846,8388.287068650417,10464.767494640455
2692.260298249046,4249.573973931884,5218.637999049159,6777.65267994656,8388.220764064383,10464.684374325134
2692.239453865067,4249.540755642725,5218.600405268261,6777.596908247068,8388.154464889974,10464.601261231692
2692.2186107784505,4249.507539658065,5218.562814375906,6777.541140747357,8388.088171127181,10464.51815536011
2692.1977770843905,4249.47434325908,5218.525254386789,6777.4854143383345,8388.021942580239,10464.435153659659
2692.1769519834597,4249.441164739198,5218.487722534373,6777.42972537691,8387.955773343296,10464.352246556306
2692.156128175541,4249.407988514535,5218.450193555465,6777.374040595465,8387.889609485886,10464.269346622827
2692.1353056606304,4249.374814585082,5218.412667450059,6777.3183599939875,8387.823451007995,10464.186453859202
2692.1144889404377,4249.341646716102,5218.375146165222,6777.262686721763,8387.757299538152,10464.103569107558
2692.0936798454622,4249.308486438632,5218.33763049267,6777.207022059357,8387.691155738552,10464.020692710312
2692.0728720432917,4249.275328456192,5218.30011769351,6777.151361576746,8387.625017318353,10463.937823482825
2692.052065533921,4249.242172768774,5218.262607767736,6777.095705273917,8387.55888427754,10463.85496142508
2692.031260317345,4249.209019376369,5218.225100715335,6777.040053150856,8387.492756616099,10463.772106537059
2692.0104563935593,4249.1758682789705,5218.187596536301,6776.98440520755,8387.426634334011,10463.68925881874
2691.989653762559,4249.142719476569,5218.150095230624,6776.928761443985,8387.360517431262,10463.606418270105
2691.9688524243393,4249.10957296916,5218.112596798295,6776.873121860148,8387.294405907836,10463.523584891132
2691.948052378895,4249.076428756731,5218.075101239306,6776.817486456027,8387.22829976372,10463.440758681805
2691.9272736187922,4249.043320426973,5218.037646891996,6776.761911888174,8387.162264589193,10463.358018072002
2691.9065465516187,4249.010304438942,5218.0003098536945,6776.706504393838,8387.096446696705,10463.275570967104
2691.8858258318014,4248.977301272059,5217.962992115013,6776.651122999413,8387.030668389376,10463.193184407273
2691.8651063960497,4248.944300383023,5217.9256772246645,6776.595745750553,8386.964895410649,10463.110804940137
2691.8443882443585,4248.911301771825,5217.888365182639,6776.540372647245,8386.899127760506,10463.028432565676
2691.8236713767233,4248.878305438457,5217.85105598893,6776.485003689476,8386.833365438933,10462.946067283869
2691.802955793139,4248.845311382912,5217.8137496435265,6776.429638877233,8386.767608445914,10462.863709094698
2691.7822414936018,4248.812319605182,5217.77644614642,6776.374278210501,8386.701856781434,10462.781357998143
2691.761528478106,4248.779330105259,5217.739145497602,6776.31892168927,8386.636110445479,10462.699013994188
2691.7408167466465,4248.746342883135,5217.701847697064,6776.2635693135235,8386.57036943803,10462.61667708281
2691.72010863278,4248.713360262151,5217.664554153309,6776.208223396428,8386.504635161418,10462.534348114155
2691.6994226828265,4248.68040070745,5217.627276060683,6776.152902322307,8386.438918760994,10462.452033844991
2691.678738016423,4248.647443430055,5217.590000816025,6776.097585393165,8386.373207688745,10462.369726668177
2691.658067503723,4248.614503793261,5217.552740224318,6776.042290942019,8386.30751603023,10462.287437405597
2691.6374195065414,4248.58159176627,5217.515501943202,6775.987030859343,8386.241852919893,10462.205173074679
2691.6167727919806,4248.548682015471,5217.478266509191,6775.931774920304,8386.176195136688,10462.122915835285
2691.596127360037,4248.515774540855,5217.441033922273,6775.876523124889,8386.110542680597,10462.040665687398
2691.575483210705,4248.482869342416,5217.403804182442,6775.821275473085,8386.044895551606,10461.958422630996
2691.5548403439802,4248.449966420145,5217.366577289689,6775.766031964878,8385.9792537497,10461.87618666606
2691.5341987598576,4248.417065774033,5217.329353244004,6775.710792600255,8385.913617274862,10461.793957792574
2691.513558458332,4248.384167404075,5217.292132045379,6775.655557379204,8385.847986127075,10461.711736010517
2691.4929194394,4248.351271310261,5217.254913693805,6775.60032630171,8385.782360306328,10461.629521319868
2691.472281703055,4248.318377492585,5217.217698189273,6775.5450993677605,8385.716739812602,10461.54731372061
2691.451645249294,4248.285485951037,5217.180485531773,6775.489876577341,8385.651124645883,10461.465113212726
2691.4310100781113,4248.252596685611,5217.143275721299,6775.434657930442,8385.585514806153,10461.382919796191
2691.410376189502,4248.219709696299,5217.10606875784,6775.379443427047,8385.5199102934,10461.300733470993
2691.3897435834615,4248.186824983092,5217.068864641388,6775.324233067143,8385.454311107605,10461.218554237106
2691.3691122599853,4248.153942545984,5217.031663371934,6775.269026850718,8385.388717248756,10461.136382094517
2691.348482219068,4248.121062384966,5216.994464949469,6775.213824777757,8385.323128716835,10461.054217043204
2691.3278534607057,4248.08818450003,5216.957269373985,6775.158626848249,8385.257545511826,10460.972059083146
2691.307225984893,4248.055308891169,5216.920076645472,6775.103433062179,8385.191967633715,10460.889908214327
2691.286599791625,4248.022435558375,5216.882886763922,6775.048243419535,8385.126395082485,10460.807764436728
2691.2659748808974,4247.98956450164,5216.845699729326,6774.993057920303,8385.060827858122,10460.725627750327
2691.2453512527054,4247.956695720957,5216.808515541675,6774.93787656447,8384.99526596061,10460.643498155108
2691.2247289070438,4247.923829216317,5216.771334200959,6774.882699352022,8384.929709389933,10460.56137565105
2691.2041078439083,4247.890964987712,5216.734155707172,6774.827526282948,8384.864158146076,10460.479260238137
2691.1834880632937,4247.858103035136,5216.696980060304,6774.772357357233,8384.798612229022,10460.397151916344
2691.1628869864053,4247.825270248644,5216.659834275246,6774.7172351691315,8384.733115434457,10460.315096618266
2691.1422873365245,4247.792439961081,5216.622691560932,6774.662117477284,8384.667624329377,10460.233048791524
2691.121688968354,4247.759611948175,5216.585551692048,6774.607003926437,8384.602138548507,10460.15100805302
2691.101091881889,4247.726786209918,5216.548414668585,6774.551894516579,8384.536658091829,10460.068974402737
2691.0804960771243,4247.6939627463025,5216.511280490535,6774.496789247696,8384.47118295933,10459.986947840654
2691.0599015540556,4247.661141557321,5216.474149157887,6774.441688119776,8384.405713150994,10459.904928366752
2691.039308312678,4247.628322642965,5216.437020670634,6774.386591132804,8384.340248666806,10459.82291598101
2691.018720574119,4247.5955091392225,5216.399896493058,6774.331500616585,8384.274790594609,10459.74091119137
2690.9981349717345,4247.562698544916,5216.362775457277,6774.276414712918,8384.209338066747,10459.658913592677
2690.9775506509422,4247.529890225151,5216.325657266836,6774.221332950114,8384.143890862964,10459.57692308208
2690.9569676117385,4247.497084179918,5216.288541921725,6774.16625532816,8384.078448983246,10459.49493965956
2690.9363858541183,4247.46428040921,5216.251429421935,6774.111181847044,8384.013012427575,10459.412963325096
2690.915805378076,4247.4314789130185,5216.214319767459,6774.05611250675,8383.947581195936,10459.33099407867
2690.8952261836075,4247.398679691337,5216.177212958286,6774.001047307266,8383.882155288315,10459.249031920262
2690.8746482707083,4247.365882744157,5216.140108994408,6773.94598624858,8383.816734704695,10459.167076849855
2690.854071645262,4247.333088074514,5216.103007877165,6773.89092933225,8383.751319445757,10459.085128867737
2690.833496307616,4247.300295682583,5216.065909606625,6773.83587655836,8383.685909511527,10459.003187973905
2690.8129325007,4247.26752286346,5216.0288327073595,6773.780857158652,8383.620536262679,10458.921287887575
2690.7923841070633,4247.2347761700175,5215.991784197293,6773.725882207185,8383.555211579365,10458.839441382162
2690.7718369906406,4247.202031743722,5215.95473852463,6773.670911384066,8383.489892206664,10458.757601950301
2690.751291151427,4247.169289584563,5215.917695689362,6773.61594468928,8383.424578144559,10458.675769591973
2690.7307465894173,4247.136549692535,5215.880655691479,6773.560982122815,8383.359269393033,10458.593944307158
2690.7102033046076,4247.1038120676285,5215.843618530973,6773.5060236846575,8383.29396595207,10458.512126095837
2690.6896681395006,4247.071087603424,5215.806595231567,6773.451086909166,8383.22868578675,10458.430333617463
2690.6691486574455,4247.038388341066,5215.7695979782,6773.396191177719,8383.163448754396,10458.348587496728
2690.6486304506543,4247.005691342665,5215.732603558905,6773.341299569309,8383.098217027009,10458.266848443425
2690.6281135191225,4246.972996608212,5215.695611973675,6773.286412083925,8383.032990604572,10458.185116457533
2690.607597862846,4246.940304137701,5215.658623222502,6773.231528721555,8382.967769487072,10458.103391539034
2690.587103126708,4246.90763827453,5215.62165710424,6773.17667964787,8382.902578208701,10458.021693641962
2690.56662247148,4246.874990543713,5215.584706726051,6773.121854360894,8382.837408228042,10457.940015819438
2690.5461430905407,4246.8423450756345,5215.547759180932,6773.06703319543,8382.772243551084,10457.858345063285
2690.5256649838852,4246.8097018702865,5215.510814468875,6773.012216151464,8382.70708417781,10457.776681373483
2690.5051881515087,4246.777060927661,5215.473872589871,6772.957403228985,8382.641930108204,10457.695024750012
2690.484713320388,4246.744422711608,5215.4369337491935,6772.902594723947,8382.576781473235,10457.613375250821
2690.4642399878344,4246.711786901378,5215.399997804887,6772.847790431683,8382.511638182315,10457.53173283581
2690.4437682021717,4246.679153510513,5215.363064762934,6772.792990350896,8382.446500234859,10457.450097504703
2690.4232977810243,4246.646522434205,5215.32613457695,6772.738194421346,8382.381367604197,10457.368469245686
2690.402828634109,4246.613893620566,5215.289207223967,6772.683402613207,8382.316240277123,10457.286848052907
2690.3823607614213,4246.5812670695905,5215.25228270398,6772.628614926467,8382.251118253624,10457.205233926345
2690.3618941629566,4246.548642781269,5215.215361016979,6772.573831361112,8382.18600153368,10457.12362686598
2690.34142883871,4246.5160207555955,5215.178442162954,6772.519051917129,8382.12089011728,10457.042026871795
2690.320964788676,4246.48340099256,5215.141526141897,6772.464276594506,8382.055784004406,10456.960433943768
2690.300502012851,4246.450783492157,5215.104612953799,6772.40950539323,8381.990683195043,10456.878848081886
2690.280040834635,4246.418168459946,5215.06770268963,6772.354738443954,8381.925587747006,10456.797269311717
2690.259581489711,4246.385556045732,5215.030795415683,6772.299975841892,8381.860497702422,10456.715697651896
2690.2391234189663,4246.352945894117,5214.993890974665,6772.245217361131,8381.7954129613,10456.63413305816
2690.218666622396,4246.320338005094,5214.9569893665675,6772.190463001659,8381.730333523627,10456.552575530488
2690.198211099996,4246.287732378653,5214.920090591381,6772.13571276346,8381.665259389385,10456.47102506886
2690.177756851762,4246.255129014789,5214.883194649098,6772.080966646525,8381.600190558558,10456.38948167326
2690.1573038776883,4246.222527913494,5214.846301539708,6772.026224650837,8381.535127031133,10456.307945343668
2690.1368521777704,4246.189929074759,5214.809411263205,6771.971486776385,8381.470068807093,10456.226416080064
2690.116401752004,4246.157332498576,5214.772523819578,6771.916753023156,8381.405015886425,10456.14489388243
2690.095952600384,4246.124738184939,5214.735639208819,6771.862023391137,8381.339968269109,10456.063378750749
2690.075512348819,4246.092158042157,5214.698769719832,6771.807316874902,8381.274945902911,10455.981891927702
2690.0550817711182,4246.059593278524,5214.661916599474,6771.752635401677,8381.209950811695,10455.900435568476
2690.0346524668157,4246.027030776184,5214.625066310622,6771.697958047553,8381.14496102152,10455.818986272647
2690.0142244359067,4245.994470535131,5214.588218853265,6771.643284812517,8381.079976532372,10455.737544040196
2689.9937976783863,4245.961912555357,5214.551374227395,6771.588615696554,8381.014997344231,10455.656108871104
2689.9733721942494,4245.929356836855,5214.514532433005,6771.533950699654,8380.950023457086,10455.574680765354
2689.952947983492,4245.896803379616,5214.477693470084,6771.479289821803,8380.88505487092,10455.493259722925
2689.932525046109,4245.864252183634,5214.4408573386245,6771.424633062987,8380.820091585718,10455.411845743802
2689.912103382095,4245.8317032488985,5214.4040240386175,6771.369980423193,8380.755133601464,10455.330438827961
2689.891682991447,4245.799156575405,5214.367193570055,6771.315331902409,8380.690180918142,10455.249038975386
2689.871263874159,4245.766612163144,5214.330365932928,6771.26068750062,8380.625233535739,10455.167646186057
2689.8508618950873,4245.734101479956,5214.293586474492,6771.206109634088,8380.560381400244,10455.086390078148
2689.8304702118603,4245.701610954044,5214.256835636887,6771.151571383239,8380.495585718769,10455.005214748518
2689.810079794283,4245.669122674075,5214.220087608692,6771.097037221067,8380.430795294527,10454.924046419195
2689.7897143173027,4245.636661781221,5214.183358468898,6771.042533845769,8380.366027202304,10454.842896010321
2689.7693739072324,4245.60423335112,5214.146657526306,6770.9880730522445,8380.3012968436,10454.761780139599
2689.749043263544,4245.571818185129,5214.109968882481,6770.9336306285295,8380.23658404169,10454.680681862097
2689.7287138839497,4245.539405263196,5214.073283046569,6770.879192291179,8380.171876495151,10454.59959058337
2689.7083857684456,4245.506994585315,5214.036600018562,6770.824758040179,8380.107174203973,10454.518506303397
2689.688062011452,4245.474588892479,5213.999921293157,6770.770330303467,8380.042478492129,10454.437429744152
2689.667750258498,4245.442194957,5213.963250563379,6770.715915079861,8379.977792630845,10454.356362689467
2689.6474397693614,4245.409803265319,5213.926582641356,6770.661503942366,8379.913112024764,10454.27530263342
2689.6271305440387,4245.37741381743,5213.889917527079,6770.607096890969,8379.84843667387,10454.194249575996
2689.6068225825243,4245.345026613325,5213.85325522054,6770.552693925656,8379.783766578148,10454.113203517172
2689.586515884814,4245.312641652996,5213.81659572173,6770.498295046416,8379.71910173758,10454.032164456934
2689.5662104509033,4245.280258936436,5213.77993903064,6770.443900253235,8379.654442152158,10453.95113239526
2689.545906280787,4245.247878463637,5213.743285147262,6770.389509546101,8379.589787821858,10453.87010733213
2689.525603374461,4245.215500234591,5213.706634071587,6770.335122924999,8379.52513874667,10453.78908926753
2689.50530173192,4245.183124249292,5213.669985803606,6770.280740389918,8379.460494926578,10453.708078201436
2689.48500135316,4245.15075050773,5213.633340343312,6770.226361940844,8379.395856361567,10453.627074133834
2689.464702238176,4245.1183790098985,5213.596697690695,6770.171987577764,8379.331223051619,10453.546077064702
2689.444404386963,4245.08600975579,5213.560057845745,6770.117617300667,8379.266594996721,10453.465086994025
2689.4241077995166,4245.053642745397,5213.523420808457,6770.063251109537,8379.201972196859,10453.38410392178
2689.4038124758326,4245.021277978712,5213.486786578819,6770.0088890043635,8379.137354652015,10453.30312784795
2689.3835184159057,4244.988915455726,5213.450155156824,6769.954530985132,8379.072742362177,10453.222158772518
2689.3632292403163,4244.956560827978,5213.413532514753,6769.9001859691025,8379.00814483118,10453.141206891603
2689.3429484155618,4244.924219506474,5213.376924370687,6769.845862493989,8378.943571158336,10453.06028196732
2689.322668854053,4244.8918804278455,5213.340319033371,6769.791543103485,8378.879002739042,10452.97936403985
2689.3023905557857,4244.859543592084,5213.303716502795,6769.737227797576,8378.814439573287,10452.898453109172
2689.2821135207546,4244.827208999184,5213.267116778951,6769.68291657625,8378.749881661053,10452.817549175268
2689.2618377489553,4244.794876649136,5213.23051986183,6769.628609439494,8378.685329002326,10452.736652238118
2689.241563240383,4244.762546541934,5213.193925751421,6769.574306387294,8378.62078159709,10452.655762297707
2689.221307894394,4244.730243090358,5213.157356717596,6769.520040717755,8378.556269821653,10452.574907065566
2689.2010618559893,4244.6979528532565,5213.1208004990385,6769.465794097654,8378.491776951463,10452.494071284304
2689.180817079871,4244.665664857713,5213.084247086016,6769.411551560344,8378.427289333145,10452.413242498287
2689.160573566033,4244.633379103718,5213.047696478518,6769.357313105815,8378.362806966683,10452.332420707497
2689.140331314471,4244.601095591264,5213.011148676538,6769.303078734051,8378.298329852061,10452.251605911912
2689.120090325181,4244.568814320346,5212.974603680066,6769.2488484450405,8378.233857989266,10452.170798111516
2689.099850598158,4244.536535290954,5212.938061489093,6769.1946222387705,8378.16939137828,10452.08999730629
2689.0796121333974,4244.504258503081,5212.901522103612,6769.140400115228,8378.104930019092,10452.009203496214
2689.059374930894,4244.47198395672,5212.864985523613,6769.0861820744,8378.040473911682,10451.92841668127
2689.039138990644,4244.439711651862,5212.828451749087,6769.031968116274,8377.976023056037,10451.847636861441
2689.0189043126425,4244.407441588502,5212.791920780027,6768.977758240837,8377.911577452142,10451.766864036706
2688.9986772670723,4244.375183414126,5212.755402453163,6768.923567105368,8377.847152078682,10451.686113538894
2688.978460461142,4244.3429410772815,5212.718900794489,6768.869400708827,8377.782753066158,10451.605391643025
2688.9582573348725,4244.310718890079,5212.682419223048,6768.815264234727,8377.718384250104,10451.524700828872
2688.9380649716895,4244.278512646278,5212.645953679701,6768.761151613835,8377.654039771485,10451.444035438915
2688.917873869178,4244.246308641634,5212.6094909394915,6768.707043072156,8377.589700541148,10451.363377040587
2688.897684027333,4244.214106876139,5212.573031002411,6768.652938609677,8377.525366559077,10451.282725633866
2688.87749544615,4244.181907349788,5212.53657386845,6768.598838226387,8377.46103782526,10451.202081218733
2688.857308125625,4244.149710062571,5212.500119537602,6768.544741922271,8377.39671433968,10451.121443795171
2688.8371220657523,4244.117515014482,5212.463668009856,6768.490649697316,8377.332396102323,10451.040813363163
2688.8169372665275,4244.085322205512,5212.427219285205,6768.436561551511,8377.268083113171,10450.960189922687
2688.7967537279465,4244.053131635655,5212.39077336364,6768.382477484842,8377.203775372212,10450.879573473727
2688.7765714500047,4244.020943304902,5212.354330245153,6768.328397497296,8377.13947287943,10450.798964016261
2688.7563904326967,4243.988757213247,5212.317889929734,6768.27432158886,8377.075175634807,10450.718361550274
2688.7362106760183,4243.9565733606805,5212.2814524173755,6768.220249759522,8377.010883638332,10450.637766075746
2688.716032179965,4243.924391747196,5212.245017708068,6768.166182009269,8376.946596889988,10450.557177592658
2688.695854944532,4243.892212372786,5212.208585801805,6768.112118338087,8376.882315389761,10450.476596100994
2688.675678969715,4243.860035237443,5212.172156698576,6768.058058745964,8376.818039137634,10450.39602160073
2688.6555042555087,4243.827860341159,5212.135730398373,6768.004003232888,8376.753768133593,10450.315454091853
2688.6353308019093,4243.795687683927,5212.099306901187,6767.949951798845,8376.689502377621,10450.234893574341
2688.615167055404,4243.763532068021,5212.062902816803,6767.895930403083,8376.625271027504,10450.154372842675
2688.5950235271102,4243.731411913926,5212.026538815036,6767.84197135023,8376.561110368233,10450.07393270748
2688.5748812530474,4243.699293987711,5211.990177603744,6767.788016356813,8376.496954935013,10449.993499538872
2688.5547402332113,4243.667178289367,5211.953819182922,6767.734065422819,8376.432804727829,10449.913073336827
2688.534600467597,4243.635064818887,5211.9174635525615,6767.680118548236,8376.368659746664,10449.83265410133
2688.5144619562,4243.602953576264,5211.881110712652,6767.626175733052,8376.304519991505,10449.752241832362
2688.494324699016,4243.570844561489,5211.844760663185,6767.572236977252,8376.240385462335,10449.671836529904
2688.4741886960396,4243.5387377745565,5211.808413404154,6767.518302280825,8376.17625615914,10449.591438193938
2688.454053947267,4243.5066332154565,5211.772068935548,6767.464371643757,8376.112132081904,10449.511046824446
2688.433920452693,4243.474530884184,5211.735727257361,6767.410445066035,8376.048013230615,10449.430662421408
2688.4137882123136,4243.44243078073,5211.699388369582,6767.356522547649,8375.983899605255,10449.350284984805
2688.3936572261237,4243.410332905087,5211.663052272204,6767.3026040885825,8375.919791205808,10449.26991451462
2688.3735274941187,4243.378237257248,5211.626718965218,6767.248689688825,8375.855688032261,10449.189551010835
2688.353399016294,4243.346143837205,5211.590388448616,6767.194779348363,8375.7915900846,10449.10919447343
2688.333271792645,4243.314052644951,5211.554060722389,6767.140873067184,8375.727497362808,10449.028844902388
2688.313148124972,4243.28196549873,5211.5177366780335,6767.086972281557,8375.663410571091,10448.948502642976
2688.2930304970714,4243.249884360552,5211.481417277535,6767.033078541315,8375.59933046934,10448.86816806776
2688.2729141232094,4243.217805450042,5211.445100667339,6766.979188860241,8375.535255593375,10448.787840458834
2688.2528127821165,4243.185750377606,5211.408808484713,6766.9253377605,8375.471221172878,10448.707556457714
2688.2327187637534,4243.153707050798,5211.372528622063,6766.8715059244605,8375.4072074941,10448.627295560376
2688.2126259980373,4243.121665949348,5211.3362515472645,6766.817678143655,8375.343199036837,10448.547041624599
2688.192534484964,4243.089627073249,5211.299977260307,6766.763854418072,8375.27919580108,10448.466794650363
